lon_map,lat_map
26.17,40
26.17,40.25
26.58,40.58
26.08,40.5
25.75,40.83
25.17,40.92
24.75,40.83
24.25,40.92
24,40.67
23.5,40.67
23.75,40.42
23.58,40.17
23.08,40.17
22.58,40.58
22.5,40
22.83,39.58
23.17,39.25
23.33,38.92
23.67,38.67
24.08,38.5
24.17,38.17
24.17,38.17
24.58,38
24,38.17
24,37.58
23.5,37.92
22.92,38
22.58,38.33
21.83,38.3
21.08,38.33
20.67,38.75
20.33,39.25
20.08,39.58
19.75,40
19.33,40.25
19.33,40.75
19.42,41.33
19.5,41.75
19,42
18.5,42.33
17.92,42.58
17.33,43
16.58,43.42
16,43.5
15.75,43.75
15.17,44
15.17,44.33
14.92,44.58
14.83,45
14.17,45.33
14.08,45
13.75,44.83
13.75,44.83
13.5,45.08
13.42,45.42
13.58,45.67
13.08,45.75
12.58,45.5
12.17,45.5
12.08,45.17
12.33,44.92
12.17,44.58
12.25,44.25
12.67,43.92
13.08,43.67
13.58,43.42
13.83,43
13.92,42.58
14.17,42.33
14.67,42.08
15.25,41.83
16.08,41.83
15.83,41.5
16.33,41.33
16.92,41.08
17.42,40.83
17.92,40.58
18.42,40.17
18.25,39.83
17.92,39.92
17.83,40.25
17.33,40.33
16.92,40.5
16.92,40.5
16.67,40.17
16.5,39.67
17,39.42
17,39
16.5,38.83
16.5,38.42
16.17,38.17
16,37.92
15.67,37.92
15.67,38.17
15.83,38.58
16.08,38.83
16,39.25
15.75,39.67
15.67,40
15,40.17
14.75,40.58
14.42,40.67
14,40.92
13.58,41.25
12.92,41.25
12.42,41.5
12,41.92
11.5,42.33
11,42.33
10.92,42.67
10.42,43.08
10.17,43.5
10.08,44
9.5,44.08
9.5,44.08
9.17,44.25
8.67,44.33
8.25,44.17
8,43.83
7.42,43.67
6.83,43.42
6.42,43.08
5.83,43
5.25,43.25
4.58,43.33
4,43.5
3.58,43.25
3,43
3.08,42.5
3.17,41.92
2.67,41.67
2.08,41.33
1.5,41.17
1,41
0.5,40.42
0,39.92
-0.33,39.5
-0.25,39.08
-0.12456,38.998
0.00058124,38.915
0.12544,38.833
0.25,38.75
0.1045,38.668
-0.040666,38.585
-0.1855,38.503
-0.33,38.42
-0.67,38.08
-0.83,37.67
-1.33,37.67
-1.83,37.17
-2.17,36.75
-2.17,36.75
-2.75,36.75
-3.33,36.75
-3.92,36.75
-4.5,36.67
-5,36.5
-5.5,36.08
-6,36.25
-6.33,36.75
-6.5,37
-7,37.25
-7.42,37.25
-7.83,37.08
-8.33,37.17
-8.92,37.08
-8.75,37.5
-8.75,38
-8.67,38.5
-9.08,38.5
-9.33,38.83
-9.25,39.33
-8.92,39.67
-8.83,40.25
-8.67,40.75
-8.58,41.17
-8.75,41.67
-8.83,42
-8.75,42.42
-9.17,43
-8.92,43.25
-8.33,43.33
-8.33,43.33
-8,43.75
-7.25,43.5
-6.58,43.5
-5.83,43.58
-5.08,43.5
-4.42,43.33
-3.58,43.5
-2.75,43.42
-2.17,43.33
-1.67,43.42
-1.42,43.67
-1.25,44.25
-1.17,44.67
-1.08,45.25
-1,45.83
-1.25,46.25
-1.75,46.5
-2,46.75
-1.92,47
-2.33,47.33
-2.5,47.5
-3.17,47.58
-3.75,47.83
-4.25,47.83
-4.67,48
-4.75,48.5
-4.17,48.58
-3.67,48.75
-3,48.83
-2.67,48.5
-2.67,48.5
-2,48.58
-1.42,48.58
-1.58,49.17
-1.92,49.67
-1.33,49.67
-1.08,49.25
-0.58,49.33
0,49.25
0.17,49.67
0.58,49.83
1.08,49.92
1.5,50.08
1.58,50.5
1.75,50.83
2.33,51
3,51.25
3.58,51.42
4,51.75
4.33,52.08
4.58,52.42
4.75,52.83
5.08,52.92
5.08,52.42
5.5,52.25
5.92,52.5
5.92,52.75
5.5,52.83
5.5,53.25
6.08,53.42
7,53.42
7,53.42
7.33,53.67
8,53.67
8.5,53.5
8.58,53.83
9,54.08
8.67,54.33
9,54.5
8.67,54.83
8.67,55.33
8.17,55.58
8.08,56
8.08,56.5
8.25,56.83
8.67,57.08
9.42,57.17
9.83,57.5
10.5,57.58
10.5,57.25
10.25,56.83
10.25,56.5
10.83,56.5
10.83,56.17
10.17,56
9.75,55.5
9.42,55
10,54.75
10,54.5
10.92,54.25
10.75,53.92
11.33,53.92
11.33,53.92
11.83,54.17
12.25,54.33
12.92,54.42
13.33,54.67
13.67,54.33
13.25,54.17
13.83,54
14.33,53.92
15.17,54.17
16,54.25
16.67,54.58
17.5,54.75
18.33,54.83
18.67,54.33
19.25,54.33
19.75,54.5
20,54.92
20.75,55.17
21.08,55.67
21,56.17
21,56.75
21.33,57.08
21.67,57.58
22.42,57.67
22.92,57.42
23.25,57.08
23.83,57
24.33,57.25
24.33,57.75
24.33,58.25
24.33,58.25
23.75,58.33
23.5,58.75
23.5,59.17
24.17,59.42
25,59.5
25.92,59.58
26.83,59.42
27.92,59.42
28.33,59.67
29.17,60
29.421,59.958
29.671,59.916
29.921,59.873
30.17,59.83
30.066,59.935
29.961,60.04
29.856,60.145
29.75,60.25
29.08,60.17
28.33,60.58
27.17,60.58
26.25,60.42
25.33,60.25
24.42,60.08
23.5,60
22.58,60.17
22.08,60.42
21.33,60.67
21.33,61
21.67,61.5
21.25,62
21.17,62.5
21.58,63
22.42,63.42
23.25,63.92
24.08,64.33
24.08,64.33
24.67,64.83
25.33,65
25.33,65.5
24.5,65.83
23.83,65.75
23.17,65.75
22.42,65.83
22,65.5
21.42,65.33
21.5,65.08
21,64.75
21.67,64.5
21,64.17
20.67,63.83
19.83,63.58
19.17,63.33
18.42,63
17.75,62.5
17.42,62.25
17.33,61.75
17.17,61.25
17.25,60.83
17.92,60.5
18.58,60.17
18.83,59.83
18.58,59.58
18,59.33
18.33,59.17
17.58,58.92
16.83,58.58
16.83,58.58
16.67,58.25
16.67,57.75
16.5,57.33
16.33,56.75
15.92,56.17
15.33,56.17
14.67,56.17
14.17,55.75
14.25,55.42
13.67,55.42
13,55.42
13,55.75
12.67,56.17
12.92,56.5
12.33,56.92
12,57.42
11.67,58
11.33,58.5
11.08,59.08
10.58,59.33
10.25,59
9.75,59
9,58.58
8.5,58.25
7.67,58
6.83,58.08
6,58.33
5.58,58.58
5.67,59
6.17,59.33
6.17,59.33
5.42,59.25
5.25,59.58
5.58,59.92
5.08,60.33
5,60.75
4.9579,60.855
4.9156,60.96
4.8729,61.065
4.83,61.17
4.9342,61.253
5.0389,61.335
5.1442,61.418
5.25,61.5
5.1682,61.583
5.0859,61.665
5.0032,61.748
4.92,61.83
5.1059,61.915
5.2929,62.001
5.4809,62.085
5.67,62.17
6.33,62.5
7,62.92
8,63
8.5,63.33
8.92,63.75
9.5,63.5
10.08,63.92
10.67,64.33
11.33,64.92
12.17,65.25
12.58,65.75
13,66.17
13.33,66.58
13.83,67
14.67,67.42
15,67.83
16.17,68.33
15,68.25
14,68.17
12.92,67.83
13.67,68.25
13.67,68.25
14.001,68.293
14.333,68.336
14.666,68.378
15,68.42
14.856,68.483
14.712,68.545
14.566,68.608
14.42,68.67
14.646,68.733
14.872,68.796
15.101,68.858
15.33,68.92
16.17,69.25
15.92,68.75
16.58,69
16.67,68.67
16.895,68.753
17.122,68.836
17.35,68.918
17.58,69
17.435,69.02
17.291,69.04
17.145,69.06
17,69.08
17,69.42
18.08,69.58
18.92,70.08
20.17,70.08
21.5,70.25
22.33,70.67
23.33,70.92
24.25,70.67
24.83,71
25.67,71.17
25.58,70.58
26.58,70.92
26.83,70.5
27.75,71.08
29.08,70.92
30.17,70.67
31.17,70.42
30,70.08
29.689,70.103
29.376,70.126
29.064,70.148
28.75,70.17
29.066,70.086
29.38,70.001
29.691,69.916
30,69.83
31.25,69.75
31.25,69.75
32.08,69.92
33.08,69.75
33.08,69.42
34.5,69.33
35.83,69.17
37,68.92
38,68.58
39,68.25
40,68
40.92,67.67
41.25,67.25
41.25,66.75
40.58,66.42
39.5,66.17
38.33,66.08
37.25,66.25
36.25,66.33
35.33,66.42
34.33,66.67
33.17,66.83
32.942,66.915
32.713,67.001
32.482,67.085
32.25,67.17
32.397,67.045
32.543,66.92
32.687,66.795
32.83,66.67
33.67,66.42
34.67,66
34.67,65.5
34.67,65.08
34.67,64.58
35.75,64.33
36.75,63.92
38,63.92
38,63.92
38,64.42
37.25,64.42
36.5,64.83
36.92,65.17
37.75,65.08
38.67,64.83
39.5,64.67
40.67,64.58
40.17,65.08
40.046,65.185
39.922,65.29
39.796,65.395
39.67,65.5
39.876,65.583
40.082,65.666
40.291,65.748
40.5,65.83
41.5,66.08
42.17,66.42
43.17,66.33
43.92,66.17
44.5,66.5
44.5,67
43.83,67.17
44.17,67.67
44.17,68.25
43.25,68.67
44.5,68.5
45.67,68.5
46.25,68.25
46.67,67.83
45.5,67.75
45.353,67.645
45.207,67.54
45.063,67.435
44.92,67.33
45.149,67.29
45.377,67.251
45.604,67.21
45.83,67.17
46.33,66.83
47.33,66.83
47.33,66.83
48.17,67.08
48.17,67.67
49.08,67.83
50.17,68.08
51,68.33
52.08,68.5
53,68.75
53.92,69
54,68.5
54.83,68.17
55.17,68.5
56.17,68.58
57.25,68.5
58.17,68.83
59.08,69
59.08,68.42
59.83,68.33
59.83,68.67
60.5,68.75
61.08,69
60.5,69.33
60.17,69.67
59.17,69.92
58.58,70.17
59.08,70.5
60.17,70.08
61.75,69.75
63,69.67
64.08,69.33
65.08,69.25
65.08,69.25
66,69
67.08,68.83
67.75,68.5
68.58,68.25
69.08,68.75
68.33,69
67.83,69.5
66.92,69.67
66.92,70
67.33,70.42
66.83,70.83
67,71.25
68.25,71.58
68.75,72
68.92,72.5
69.5,72.92
70.08,73.33
70.35,73.373
70.622,73.416
70.895,73.458
71.17,73.5
71.297,73.418
71.422,73.335
71.547,73.253
71.67,73.17
71.584,73.108
71.499,73.045
71.414,72.983
71.33,72.92
71.709,72.859
72.085,72.796
72.459,72.734
72.83,72.67
72.83,72.585
72.83,72.5
72.83,72.415
72.83,72.33
72.726,72.228
72.623,72.125
72.521,72.023
72.42,71.92
72.27,71.815
72.122,71.71
71.975,71.605
71.83,71.5
72.043,71.395
72.255,71.29
72.463,71.185
72.67,71.08
72.67,70.955
72.67,70.83
72.67,70.705
72.67,70.58
72.67,70.455
72.67,70.33
72.67,70.205
72.67,70.08
72.647,69.935
72.624,69.79
72.602,69.645
72.58,69.5
72.58,69.375
72.58,69.25
72.58,69.125
72.58,69
72.834,68.896
73.085,68.791
73.334,68.686
73.58,68.58
73.58,68.58
73.17,68.17
73.17,67.75
72.5,67.33
71.83,67
70.5,66.67
71.58,66.25
72.5,66.5
73.5,66.83
74,67.25
74.83,67.67
74.5,68.25
74.58,68.75
74.808,68.813
75.037,68.876
75.268,68.938
75.5,69
75.106,69.021
74.711,69.042
74.316,69.061
73.92,69.08
73.67,69.67
73.83,70.17
74.33,70.58
73.83,71
73.17,71.33
73.75,71.83
74.67,72
75.17,72.33
75.08,72.67
74.17,72.92
74.5,73.08
75.5,72.75
75.75,72.25
75.33,71.83
75.33,71.33
76.92,71.17
76.92,71.17
78.5,71
78,71.25
76.58,71.5
76.08,71.92
76.92,72.08
77.75,71.83
78.33,72
78.002,72.083
77.671,72.166
77.337,72.248
77,72.33
77.186,72.393
77.372,72.455
77.561,72.518
77.75,72.58
78.5,72.33
79.5,72.33
80.58,72.08
81.58,71.67
81.891,71.711
82.202,71.751
82.516,71.791
82.83,71.83
82.668,71.935
82.504,72.04
82.338,72.145
82.17,72.25
80.83,72.42
80.83,72.92
80.33,73.5
82,73.58
83.75,73.67
85.25,73.83
87,73.92
86.5,74.33
86.58,74.67
87.5,75
88.67,75.33
90.58,75.58
92.17,75.75
93.25,76.08
94.75,76.08
94.75,76.08
95.305,76.144
95.865,76.208
96.43,76.269
97,76.33
96.916,76.248
96.833,76.165
96.751,76.083
96.67,76
97.351,76.045
98.037,76.089
98.726,76.13
99.42,76.17
99.317,76.253
99.212,76.335
99.107,76.418
99,76.5
101,76.5
101,77
102.5,77.42
104.08,77.75
104.59,77.669
105.09,77.587
105.59,77.504
106.08,77.42
105.61,77.336
105.15,77.252
104.7,77.166
104.25,77.08
104.69,77.081
105.12,77.081
105.56,77.081
106,77.08
106.38,77.061
106.75,77.041
107.13,77.021
107.5,77
107.22,76.875
106.95,76.751
106.68,76.625
106.42,76.5
106.77,76.501
107.12,76.501
107.48,76.501
107.83,76.5
108.17,76.75
109.58,76.75
111.17,76.67
112.42,76.5
113.5,76.17
113.83,75.75
113.67,75.25
112.5,74.92
111,74.5
109.67,74.17
108.33,73.75
107.17,73.58
106.5,73.17
107.58,73.17
108.83,73.33
110.17,73.5
110.17,73.5
110,73.563
109.84,73.625
109.67,73.688
109.5,73.75
109.67,73.813
109.83,73.875
110,73.938
110.17,74
111.17,73.83
112,73.67
113,73.67
113.67,73.5
114.83,73.67
115.92,73.75
117.25,73.58
118.67,73.58
118.5,73.17
120,73
122,72.92
123.33,73
122.83,73.33
123,73.67
124.83,73.67
126.92,73.42
128.58,73.25
129.83,72.75
129.5,72.25
128.75,71.83
129.42,71.33
130.33,70.92
131.25,70.75
131.25,70.75
132,71.08
132.25,71.5
132.58,71.92
133.5,71.5
134.42,71.33
135,71.58
135.83,71.67
136.67,71.5
138.58,71.58
138.98,71.561
139.38,71.542
139.77,71.521
140.17,71.5
140.05,71.605
139.92,71.71
139.8,71.815
139.67,71.92
139.33,72.25
139.75,72.5
141.17,72.5
140.67,72.83
142.42,72.75
143.83,72.67
145.25,72.58
146.83,72.33
148.5,72.33
149.83,72.17
150,71.67
150.67,71.42
151.58,71.42
152.42,71.17
152.42,70.83
153.5,70.92
154.58,70.92
156,71.08
157.5,71
157.5,71
158.83,70.92
159.67,70.67
159.75,70.565
159.84,70.46
159.92,70.355
160,70.25
159.87,70.145
159.75,70.04
159.62,69.935
159.5,69.83
159.8,69.768
160.09,69.706
160.38,69.643
160.67,69.58
162.25,69.58
164,69.67
165.67,69.58
167,69.42
167.67,69.67
168.25,70
169.42,69.83
169.17,69.58
168.25,69.58
168.33,69.25
169.33,69.08
169.58,68.75
170.42,68.83
171,69.08
170.58,69.5
170.58,70.08
172,70
173.33,69.92
174.67,69.83
176.17,69.83
177.42,69.58
178.67,69.42
179.75,69.17
180,69.08
180,69.08
180.92,68.75
181.83,68.42
183.08,68.17
184.17,67.83
185,67.5
185.5,67.08
186.83,67.08
188.33,66.92
189.17,66.5
189.42,66.396
189.67,66.291
189.92,66.186
190.17,66.08
189.98,66.018
189.79,65.955
189.61,65.893
189.42,65.83
188.92,65.5
187.83,65.5
187.83,65
187.25,64.67
187,64.25
186,64.42
184.92,64.75
184.17,65
184,65.42
183,65.58
182.33,65.42
181.5,65.5
181.17,65.92
181,66.33
180.08,66
180.75,65.67
180.33,65.17
180,65.05
180,65.05
179.58,64.92
178.67,64.67
177.5,64.75
177.5,64.33
178.33,64.33
178.58,64
178.83,63.5
179.25,63
179.67,62.67
179,62.25
178.17,62.5
177,62.5
176.25,62.25
175.33,62.08
174.58,61.75
173.83,61.67
173.08,61.33
172.33,61
171.5,60.67
170.67,60.42
170.67,60.42
170.33,59.92
169.83,60.25
169.17,60.5
168.25,60.58
167.5,60.42
166.83,60.17
166.17,59.75
166.17,60.33
165.33,60.17
164.75,59.83
164.17,60
163.33,59.83
163.17,59.42
162.92,59
162.33,58.58
161.92,58.17
162.08,57.75
162.58,57.92
163.17,57.67
162.67,57.25
162.67,56.83
163.08,56.67
163.25,56.17
162.83,56
162.42,56.25
161.92,56.08
161.58,55.67
161.67,55.17
162.08,54.75
161.67,54.5
161.67,54.5
161.17,54.58
160.42,54.42
159.92,54.08
159.83,53.58
159.92,53.17
159.17,53.17
158.58,52.83
158.42,52.25
157.92,51.67
157.33,51.25
156.67,50.92
156.5,51.25
156.5,51.67
156.42,52.17
156.08,52.75
156,53.33
155.83,53.92
155.67,54.33
155.5,54.83
155.42,55.25
155.5,55.83
155.75,56.33
156,56.83
156.67,57
157,57.42
156.83,57.75
157.5,57.75
158.25,58
159,58.42
159.67,58.83
159.67,58.83
160.08,59.25
160.92,59.67
161.58,60.08
161.92,60.42
162.67,60.67
163.5,60.83
163.75,61.17
163.92,61.75
164.08,62.25
164.75,62.5
164.42,62.67
163.25,62.5
162.92,62.08
162.92,61.67
162.25,61.58
161.67,61.25
161,60.92
160.17,60.58
159.92,60.92
159.83,61.25
159.95,61.395
160.08,61.54
160.2,61.685
160.33,61.83
160.12,61.79
159.91,61.751
159.71,61.71
159.5,61.67
158.83,61.83
157.92,61.75
156.92,61.58
156.33,61.17
155.75,60.75
155,60.42
154.5,60
154.17,59.5
154.17,59.5
154.83,59.42
154.92,59.358
155,59.295
155.09,59.233
155.17,59.17
154.88,59.148
154.58,59.126
154.29,59.103
154,59.08
153.33,59.17
152.92,59
152,58.83
151.33,58.83
151.08,59.08
151.67,59.33
151.33,59.58
150.83,59.5
150.17,59.58
149.5,59.75
149,59.67
148.92,59.42
148.83,59.25
148.17,59.33
147.42,59.25
146.5,59.42
145.92,59.17
145.58,59.33
144.67,59.33
143.67,59.33
142.67,59.25
142,59
141.67,58.67
141,58.42
140.58,58.08
140.25,57.75
139.67,57.5
139.67,57.5
139,57.17
138.5,56.83
137.92,56.33
137.25,55.92
136.58,55.58
135.92,55.17
135.17,54.92
135.25,54.67
135.92,54.5
136.67,54.58
136.67,54.17
136.67,53.75
137.08,54.17
137.67,54.25
137.67,53.83
137.58,53.748
137.5,53.665
137.41,53.583
137.33,53.5
137.56,53.543
137.79,53.586
138.02,53.628
138.25,53.67
138.83,54.17
139.5,54.17
140.17,54
140.25,53.75
140.75,53.5
141.33,53.25
141.08,52.83
141.08,52.42
141.33,52.17
141.08,51.83
140.75,51.42
140.5,51
140.42,50.5
140.42,50.5
140.5,50
140.5,49.42
140.33,49
140.17,48.5
139.5,48
139,47.5
138.5,47.08
138.25,46.5
137.92,46.08
137.5,45.67
136.92,45.25
136.33,44.75
135.67,44.33
135.5,43.92
135,43.42
134.33,43.17
133.75,42.83
133.08,42.67
132.33,42.92
132.33,43.25
131.75,43.25
131.5,43
131.17,42.58
130.83,42.58
130.67,42.25
130.08,42.08
129.58,41.58
129.67,41.33
129.67,40.83
129.25,40.67
129.25,40.67
128.75,40.33
128.25,40.08
127.83,39.92
127.7,39.898
127.58,39.875
127.45,39.853
127.33,39.83
127.37,39.768
127.42,39.705
127.46,39.643
127.47,39.627
127.48,39.611
127.49,39.596
127.5,39.58
127.49,39.559
127.48,39.539
127.47,39.518
127.46,39.498
127.41,39.415
127.37,39.333
127.33,39.25
127.46,39.188
127.58,39.125
127.71,39.063
127.83,39
128.25,38.67
128.5,38.25
128.83,37.92
129.17,37.5
129.33,37
129.42,36.5
129.42,36
129.33,35.58
129.08,35.17
128.5,34.92
127.75,34.83
127.17,34.67
126.58,34.33
126.33,34.83
126.33,35.33
126.75,35.75
126.5,36.33
126.17,36.92
126.75,37
126.58,37.42
126.08,37.75
125.33,37.67
124.75,38.08
124.75,38.08
125,38.5
125.17,38.92
125.42,39.42
125.08,39.58
124.67,39.67
124.08,39.83
123.5,39.75
123,39.58
122.42,39.42
122.08,39.08
121.58,38.83
121.17,38.75
121.67,39.17
121.33,39.5
121.5,39.75
121.92,40
122.25,40.42
121.92,40.83
121.25,40.92
120.83,40.58
120.42,40.17
119.92,40
119.42,39.75
119.25,39.42
119,39.17
118.42,39.08
118,39.25
117.67,38.92
117.58,38.58
117.92,38.25
117.92,38.25
118.33,38
118.83,37.75
118.92,37.33
119.33,37.08
119.75,37.08
120,37.33
120.33,37.58
120.83,37.75
121.17,37.5
121.58,37.42
122.08,37.42
122.21,37.398
122.33,37.375
122.46,37.353
122.58,37.33
122.52,37.205
122.45,37.08
122.39,36.955
122.33,36.83
122,37
121.5,36.75
120.83,36.58
120.67,36.17
120.17,35.92
119.67,35.58
119.42,35.25
119.17,34.83
119.75,34.58
120.33,34.33
120.5,33.83
120.67,33.42
120.83,33
120.92,32.58
121.25,32.42
121.67,32.08
121.83,31.67
121.83,31.67
121.25,31.67
121.83,31.25
121.92,30.92
121.5,30.83
121.17,30.67
120.92,30.42
120.42,30.33
120.75,30.17
121.33,30.25
121.67,30.08
122.08,30
122,29.75
121.92,29.17
121.67,29.17
121.5,28.67
121.58,28.42
121.42,28.17
121.08,28.17
120.83,27.83
120.58,27.42
120.33,27
120,26.67
119.67,26.75
119.75,26.33
119.67,26
119.42,25.58
119.17,25.25
118.83,25
118.67,24.58
118.17,24.58
118.17,24.58
118.17,24.25
117.83,24
117.42,23.67
117,23.42
116.5,23.08
116,22.83
115.5,22.75
115,22.67
114.5,22.67
114.17,22.25
113.67,22.67
113.5,22.17
113.08,22.5
113,22
112.5,21.83
112,21.75
111.5,21.5
110.92,21.42
110.42,21.25
110.25,20.92
110.5,20.5
110.25,20.33
109.92,20.33
109.75,20.75
109.67,21
109.75,21.42
109.42,21.42
109,21.67
108.5,21.67
108,21.5
108,21.5
107.58,21.25
107.08,21
106.67,20.67
106.42,20.25
105.92,19.92
105.75,19.5
105.58,19
105.92,18.42
106.33,18.08
106.42,17.75
106.83,17.33
107.17,16.92
107.67,16.5
108.08,16.17
108.42,15.75
108.83,15.33
109,14.75
109.17,14.25
109.25,13.75
109.25,13.25
109.25,12.83
109.17,12.17
109.17,11.75
109,11.42
108.5,11.17
108.08,10.92
107.67,10.67
107.25,10.42
106.67,10.42
106.67,9.83
106.67,9.83
106.33,9.42
105.83,9.33
105.42,9
105,8.67
104.83,9.08
104.83,9.58
104.87,9.705
104.91,9.83
104.96,9.955
105,10.08
104.88,10.123
104.75,10.165
104.63,10.208
104.5,10.25
104.25,10.58
103.67,10.58
103.25,10.92
103,11.33
102.83,11.75
102.58,12.08
102.25,12.25
101.83,12.67
101.42,12.67
100.92,12.75
100.92,13.33
100.42,13.5
100,13.33
99.92,12.75
99.92,12.08
99.75,11.67
99.58,11.17
99.33,10.83
99.17,10.25
99.17,9.67
99.33,9.17
99.83,9.25
99.83,9.25
99.92,8.58
100.25,8.25
100.42,7.75
100.58,7.17
100.92,6.92
101.5,6.83
101.83,6.42
102.25,6.08
102.67,5.75
103.08,5.42
103.42,4.92
103.42,4.42
103.42,3.92
103.42,3.42
103.42,2.92
103.75,2.58
104.08,2
104.25,1.42
103.5,1.42
103.17,1.67
102.75,1.92
102.25,2.17
101.92,2.5
101.42,2.83
101.33,3.33
100.92,3.75
100.58,4.25
100.67,4.75
100.42,5.08
100.33,5.67
100.33,5.67
100.33,6.08
100.08,6.67
99.75,7
99.42,7.33
99.08,7.83
98.67,8.25
98.42,8.08
98.25,8.5
98.25,9
98.5,9.58
98.5,10.17
98.5,10.67
98.75,11
98.75,11.42
98.5,11.92
98.75,12.5
98.58,13.08
98.25,13.67
98.08,14.25
97.92,14.75
97.83,15.33
97.75,15.83
97.58,16.33
97.25,16.75
96.92,16.92
96.75,16.58
96.25,16.33
95.83,16.08
95.5,15.75
95.08,15.75
95.08,15.75
94.75,15.83
94.25,16.08
94.42,16.58
94.58,17.17
94.5,17.75
94.33,18.33
94.17,18.83
93.83,18.83
93.58,19.25
93.75,19.5
93.5,19.92
93.17,19.92
92.92,20.25
92.5,20.67
92.17,21.08
92,21.5
91.92,21.92
91.75,22.33
91.42,22.75
90.92,22.42
90.58,22.17
90.25,21.83
89.75,21.75
89.25,21.67
88.75,21.58
88.33,21.5
88.17,22.08
88,21.75
87.58,21.58
87.08,21.42
87.08,21.42
86.92,21.08
87,20.75
86.75,20.33
86.42,19.92
85.92,19.75
85.5,19.67
85.08,19.33
84.83,19
84.5,18.58
84.08,18.25
83.67,18.08
83.33,17.83
83,17.42
82.58,17.17
82.33,17
82.25,16.58
82,16.33
81.5,16.25
81.17,16.17
81,15.75
80.42,15.83
80.17,15.42
80.08,15
80.17,14.42
80.25,13.83
80.33,13.25
80.25,12.67
80,12.17
79.75,11.75
79.75,11.25
79.75,11.25
79.83,10.83
79.83,10.25
79.33,10.25
79,9.75
79,9.25
78.58,9.17
78.17,8.92
78,8.33
77.58,8.08
77.17,8.25
76.83,8.58
76.5,9
76.33,9.58
76.17,10.17
76,10.67
75.83,11.17
75.58,11.58
75.25,12
75,12.42
74.83,13
74.67,13.5
74.5,14
74.42,14.5
74.08,15
73.75,15.5
73.5,16
73.33,16.42
73.25,17
73.17,17.5
73,18.08
73,18.08
72.83,18.67
73,19
72.83,19.25
72.67,19.75
72.75,20.25
72.83,20.83
72.58,21.25
72.5,21.67
72.58,22.17
72.33,22.25
72.17,21.83
72.08,21.25
71.67,20.92
71.17,20.75
70.58,20.75
70.08,21
69.67,21.42
69.33,21.75
69.08,22.25
69.67,22.25
70.17,22.42
70.33,22.92
69.75,22.75
69.17,22.75
68.67,23.08
68.33,23.5
67.92,23.75
67.42,23.92
67.33,24.33
67.17,24.75
67.17,24.75
66.83,25
66.58,25.33
66.08,25.42
65.58,25.33
65.17,25.25
64.67,25.17
64.25,25.25
63.83,25.42
63.5,25.25
62.92,25.25
62.42,25.17
61.83,25.08
61.17,25.17
60.75,25.25
60.17,25.33
59.67,25.33
59.17,25.42
58.58,25.58
58,25.67
57.33,25.75
57.17,26.25
57.08,26.67
56.75,27
56.25,27
55.75,26.83
55.33,26.67
54.75,26.42
54.33,26.67
53.83,26.58
53.5,26.92
53.5,26.92
53,27
52.58,27.42
52.17,27.67
51.5,27.83
51.25,28.25
51.08,28.75
50.67,29.25
50.33,29.83
50,30.17
49.58,30
49.25,30.25
48.92,30.5
48.58,30
48.33,29.58
47.75,29.42
48.17,29.25
48.33,28.75
48.58,28.25
48.83,27.83
49.25,27.42
49.67,27
50.08,26.67
50.25,26.25
50.17,25.83
50.5,25.42
50.67,25.17
51,25.58
51.08,26
51.33,26.08
51.58,25.75
51.58,25.75
51.67,25.25
51.58,24.75
51.25,24.25
51.67,24.25
51.83,24
52.42,23.92
52.75,24.17
53.25,24.17
53.83,24.08
54.25,24.17
54.5,24.58
55,24.92
55.33,25.25
55.67,25.58
56.08,25.83
56.25,26.17
56.5,26.08
56.42,25.83
56.42,25.33
56.42,24.75
56.83,24.33
57.25,24
57.75,23.75
58.25,23.67
58.83,23.5
59.08,23.08
59.42,22.67
59.83,22.42
59.58,21.92
59.33,21.42
59.33,21.42
59,21.17
58.75,20.83
58.5,20.42
58.08,20.42
57.83,20
57.75,19.5
57.92,19.08
57.5,18.92
57.08,18.83
56.75,18.58
56.58,18.08
56.33,17.92
55.92,17.83
55.42,17.67
55.25,17.17
54.83,16.92
54.42,17
53.92,16.92
53.42,16.67
52.92,16.5
52.42,16.25
52.25,15.92
52.25,15.58
51.75,15.42
51.25,15.25
50.75,15.08
50.25,14.92
49.67,14.75
49.17,14.5
48.83,14.08
48.83,14.08
48.33,13.92
47.83,13.92
47.42,13.58
47.08,13.33
46.58,13.25
46.08,13.33
45.67,13.33
45.42,13
44.92,12.83
44.42,12.75
43.92,12.67
43.5,12.75
43.17,13.25
43.25,13.75
43.08,14
42.92,14.58
42.75,15.17
42.67,15.67
42.75,16.08
42.67,16.5
42.42,17
42.08,17.5
41.75,17.75
41.5,18.17
41.25,18.67
41,19.17
40.75,19.67
40.33,20.08
39.67,20.25
39.5,20.58
39.5,20.58
39.17,20.92
39.08,21.5
39,21.92
39.08,22.25
39,22.75
38.75,23.25
38.42,23.75
38,24.08
37.5,24.33
37.25,24.83
37.08,25.33
36.75,25.83
36.42,26.17
36.08,26.67
35.75,27.17
35.5,27.58
35.17,28
34.67,28
34.83,28.5
35,29
35,29.5
34.67,28.92
34.42,28.33
34.42,27.92
34.17,27.75
33.75,28.08
33.42,28.42
33.25,28.75
33,29.08
32.75,29.58
32.75,29.58
32.58,30
NaN,NaN
112.83,74.08
111.58,74.33
112.08,74.5
113.33,74.42
112.83,74.08
